book_slug,book_title,speech_index,speech_title,speaker,section,source_file,output_file
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,147,A conflict of loyalty,Sir Geoffrey Howe,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/147_a-conflict-of-loyalty.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,148,Freedom from fear,"Aung San Suu Kyi Burma, 1990",,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/148_freedom-from-fear.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,149,I cannot hand away powers lent to me,Tony Benn,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/149_i-cannot-hand-away-powers-lent-to-me.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,150,What is my single life worth?,Salman Rushdie,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/150_what-is-my-single-life-worth.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,151,Annus horribilis,Queen Elizabeth II,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/151_annus-horribilis.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,152,If Martin Luther King were to reappear,Bill Clinton,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/152_if-martin-luther-king-were-to-reappear.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,153,Let freedom reign,Nelson Mandela,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/153_let-freedom-reign.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,154,Listen to the silent screams,Elie Wiesel,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/154_listen-to-the-silent-screams.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,155,The most hunted person of the modern age,Earl Spencer,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/155_the-most-hunted-person-of-the-modern-age.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,156,A beacon to the world,Tony Blair,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/156_a-beacon-to-the-world.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,157,The causes of defeat,Michael Portillo,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/157_the-causes-of-defeat.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,158,May they rest in peace,Boris Yeltsin,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/158_may-they-rest-in-peace.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,159,This has hurt too many innocent people,Bill Clinton,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/159_this-has-hurt-too-many-innocent-people.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,160,I have sinned,Bill Clinton,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/160_i-have-sinned.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,161,I am profoundly sorry,Bill Clinton,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/161_i-am-profoundly-sorry.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,162,The kaleidoscope has been shaken,Tony Blair,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/162_the-kaleidoscope-has-been-shaken.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,163,An axis of evil,George W. Bush,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/163_an-axis-of-evil.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,164,At our best when at our boldest,Tony Blair,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/164_at-our-best-when-at-our-boldest.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,165,With a heavy heart I resign from the government,Robin Cook,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/165_with-a-heavy-heart-i-resign-from-the-government.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,166,"The possibility ... of terrorist groups in possession of WMD ... is now, in my judgement, a real and present danger","Tony Blair London, 18 March 2003",,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/166_the-possibility-of-terrorist-groups-in-possession-of-wmd-is-now-in-my-judgement-a-real-and-present-danger.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,167,There are some who are alive at this moment who will not be alive shortly,Colonel Tim Collins,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/167_there-are-some-who-are-alive-at-this-moment-who-will-not-be-alive-shortly.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,168,Turn to the Palestinian people,David Grossman,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/168_turn-to-the-palestinian-people.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,169,A more perfect union,Barack Obama,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/169_a-more-perfect-union.md
the-penguin-book-of-modern-speeches,The Penguin Book of Modern Speeches,170,Yes we can,Barack Obama,,"data/The Penguin Book of Modern Speeches -- MacArthur, Brian; MacArthur, Brian -- Third revised edition, London, 2012 -- Penguin Books, Limited -- 9780141909165 -- 8ed199d54888113549a334d4090d283a -- Anna’s Archive.md",the-penguin-book-of-modern-speeches/speeches/170_yes-we-can.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,1,Pericles Extols the Glory That Is Greece at the Funeral of Its Fallen Sons,Pericles,MEMORIALS AND PATRIOTIC SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/001_pericles-extols-the-glory-that-is-greece-at-the-funeral-of-its-fallen-sons.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,2,Roman Empress Theodora Refuses to Flee,Roman Empress Theodora,MEMORIALS AND PATRIOTIC SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/002_roman-empress-theodora-refuses-to-flee.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,3,Founding Father Gouverneur Morris Defines National Greatness,Founding Father Gouverneur Morris,MEMORIALS AND PATRIOTIC SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/003_founding-father-gouverneur-morris-defines-national-greatness.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,4,Daniel Webster Speaks at the Dedication of the Bunker Hill Monument,Daniel Webster,MEMORIALS AND PATRIOTIC SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/004_daniel-webster-speaks-at-the-dedication-of-the-bunker-hill-monument.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,5,Lecturer Frances Wright Speaks on Independence Day,Lecturer Frances Wright,MEMORIALS AND PATRIOTIC SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/005_lecturer-frances-wright-speaks-on-independence-day.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,6,Lincoln Rededicates the Union at Gettysburg,Lincoln,MEMORIALS AND PATRIOTIC SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/006_lincoln-rededicates-the-union-at-gettysburg.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,7,Mark Twain Celebrates the Fourth of July,Mark Twain,MEMORIALS AND PATRIOTIC SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/007_mark-twain-celebrates-the-fourth-of-july.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,8,President Calvin Coolidge Affirms His Faith in Massachusetts,President Calvin Coolidge,MEMORIALS AND PATRIOTIC SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/008_president-calvin-coolidge-affirms-his-faith-in-massachusetts.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,9,Interior Secretary Harold Ickes Lashes Isolationists and Defeatists,Interior Secretary Harold Ickes,MEMORIALS AND PATRIOTIC SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/009_interior-secretary-harold-ickes-lashes-isolationists-and-defeatists.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,10,Judge Learned Hand Evokes the Spirit of Liberty,Judge Learned Hand,MEMORIALS AND PATRIOTIC SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/010_judge-learned-hand-evokes-the-spirit-of-liberty.md
